id,genres,keywords,name,platforms,slug,summary,total_rating,total_rating_count,game_type,game_status,cover_url
7247,"['Fighting', 'Role-playing (RPG)', 'Adventure']","[61, 129, 164, 253, 1033, 1293, 1313, 2071, 2458, 4250, 4266, 4285, 4637, 4711, 4823, 4850, 4855, 4867, 4869, 4918, 4990, 5019, 5308, 5453, 5639, 5697, 5783, 6049, 6328, 11447, 13574]",Way of the Samurai 3,"[9, 6, 12]",way-of-the-samurai-3,"Honour, sacrifice, betrayal… Your choices make you who you are. How will history remember you? You must wield the sword of a mysterious lone samurai during Japan's turbulent Sengoku era, in one of the most atmospheric action RPGs ever created. Explore the villages, body-strewn battlefields, bandit fortresses, immense castles and local town of Amana, in an open world bustling with a rich cast of colourful characters that you can help, ignore or victimise.",68.23418807830494,14,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2sxn.jpg
384,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Adventure']","[170, 415, 429, 497, 521, 563, 826, 962, 1158, 1186, 1209, 1293, 1313, 1440, 1494, 1523, 2472, 2951, 3486, 3831, 4004, 4134, 4135, 4150, 4245, 4284, 4353, 4514, 4541, 4615, 4780, 4850, 4852, 4855, 4869, 4918, 5319, 5323, 5329, 5387, 5611, 5639, 5783, 5792, 5823, 5904, 5936, 5938, 5989, 6006, 6084, 6137, 6221, 6304, 6391, 6542, 6620, 6653, 6745, 6864, 7215, 7313, 7343, 7467, 7642, 8157, 8311, 8983, 9322, 9331, 9339, 9374, 9415, 11768, 11782, 12242, 23933]",Final Fantasy XIII-2,"[9, 6, 12, 49]",final-fantasy-xiii-2,"Final Fantasy XIII‑2 is a story-driven JRPG that blends fast-paced, party-based combat with time-travel exploration. Lead a dynamic duo across branching timelines and varied environments, recruit and customize powerful allies, and refine strategies through real-time command combos, monster collection, and layered progression systems that reward experimentation and replay.",73.29467045160328,182,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1tr9.jpg
14408,"['Music', 'Indie']","[1158, 1495, 2141, 4004, 4134, 4135, 4137, 4151, 4989, 5305]",Soundodger+,[6],soundodger-plus,"Soundodger+ combines the twitchiness of bullet hell shooters with the sonic thrills of rhythm games to create a wholly unique experience. Studio Bean has updated the original Adult Swim Games title with all-new tracks, controller support, and a fully-featured level editor.",80.0,3,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ud6.jpg
4856,['Puzzle'],"[1059, 5190, 9524, 11059]",FlingSmash,[5],flingsmash,"The game is set on the fictional Suthon Island. It is said to hold the power to protect the world from harm, which it was protected by a large palm tree and watched over by the nature spirits in the island. Before the game, the antagonist, Omminus, takes over the island in order to rule the world. As a result, the palm tree begins the wither and the princess becomes ill. The leader of the nature spirits recalls an old legend about a hero using sacred pearls to restore the peace. He finds the treasure chest where the hero, Zip, resides. Zip, and a friend from the neighboring Eesturn Island, Pip, set out to retrieve the pearls and defeat Omminus.",63.16666666666666,6,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6lf0.jpg
15124,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']","[16, 101, 271, 308, 789, 962, 1158, 1313, 1315, 1375, 1495, 2152, 2170, 2426, 4134, 4135, 4210, 4239, 4287, 4359, 4403, 4438, 4492, 4510, 4544, 4609, 4623, 4841, 4842, 4963, 5029, 5262, 5523, 5639, 5720, 5815, 6461, 6616, 7112, 8215]",Trauma,"[3, 6, 14]",trauma,"TRAUMA tells a story of a young woman who survives a car accident. Recovering at the hospital, she has dreams that shed light on different aspects of her identity - such as the way she deals with the loss of her parents. TRAUMA lets you experience those dreams in an interactive way, reminiscent of Point-and-Click Adventure Games.

It builds upon this established formula by introducing a gesture-based interface, real-time 3D technology for dynamic level layouts, unique photographic visuals and a level design philosophy that focuses on creating a rich experience rather than an elaborate puzzle challenge. Combined with the unconventional story, it is aimed to be a compact and deep game for a literate and mature audience.",69.25868925722506,6,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2k38.jpg
5006,"['Music', 'Sport']","[761, 1293, 1699, 4134, 4137, 4142, 4227, 4228, 4245, 4437, 4438, 4523, 5287, 5348, 5783, 7369, 10587, 11733, 12463]",Michael Jackson: The Experience,"[9, 5, 39, 14, 46, 38]",michael-jackson-the-experience,"Relive the magic and rock your body to decades of iconic tracks. This unique interactive experience will immerse you in the world of the King of Pop.

With Michael Jackson The Experience, dance to a wide variety of songs from Michael Jackson’s extensive catalogue including some of his greatest hits like Beat It and Billie Jean, while having a blast singing and mastering his incredible dance routines and signature moves!

Discover and perform in soulful environments inspired by Michael Jackson’s ground-breaking music videos and stage performances.",69.4,14,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2e7g.jpg
8592,['Puzzle'],"[78, 249, 2385, 2895, 4134, 4400, 4467, 5087, 9676, 48194]",Pokémon Shuffle,"[37, 34, 39]",pokemon-shuffle,"Each stage in Pokémon Shuffle provides you a limited number of opportunities in which to move your Pokémon around. There is no time limit, so you can take as long as you like to study the board. To clear each stage, you'll have to reduce the HP of the wild Pokémon you face to zero within a set number of moves. Use all the strategies and tactics available to you, and learn to read the board to spot future matches. Clearing Pokémon efficiently is the key to winning Pokémon Shuffle's many stages!

Pokémon all have a type of their own, and each has its strengths and weaknesses. Choosing a group of Pokémon that is right for each level is important. You'll also be able to raise the level of your Pokémon by using them multiple times, enabling them to deal more damage to foes. Collect many different Pokémon and raise them up so that you will be able to make your way through your battles against wild Pokémon with finesse.

Pokémon Shuffle also features Mega-Evolving Pokémon—when one of your Pokémon Mega Evolves, it can clear out a whole heap of Pokémon at once or cause other special effects!",62.92617342047164,61,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6i7h.jpg
5385,['Fighting'],"[1884, 26191, 26906, 27629]",Fatal Fury Special,"[52, 80, 121, 19, 77, 3, 5, 35, 6, 14, 118, 136, 150, 12, 78, 58]",fatal-fury-special,The GRANDMOTHER of all battles! 15 of the FATAL FURY series' top stars gather in the match of the millenium! Use the resurrected Geese Howard and Wolfgang Krauser in a dazzling arena! All you have ever wanted in a fighting game is here in FATAL FURY SPECIAL!,70.99264098006984,38,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co3b7p.jpg
5300,"['Fighting', 'Sport']","[61, 234, 869, 997, 1293, 1333, 4134, 4228, 4245, 4271, 4286, 4345, 4650, 4804, 4823, 4891, 4903, 5278, 5287, 5296, 5584, 6493, 7647, 8269, 8669, 11394]",WWE SmackDown vs. Raw 2010,"[9, 5, 39, 38, 12, 20, 8]",wwe-smackdown-vs-raw-2010,"The best-selling fighting videogame franchise returns to the virtual ring with the most authentic, entertaining and compelling simulation of WWE programming to date. Featuring unparalleled creation tools, a robust Superstar roster, key franchise improvements and a few surprises, WWE SmackDown vs. Raw 2010 delivers the empowering freedom to create, customize and share gameplay experiences. It's your world now.",66.3007921799052,67,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co48sz.jpg
4104,"['Role-playing (RPG)', 'Simulator', 'Strategy']","[16, 78, 511, 558, 4162, 4359, 7028, 7387, 9638, 13951]",Monster Rancher,[7],monster-rancher,"Monster Rancher is a console game released in 1997 for the PlayStation system. It is the first game in Tecmo's Monster Rancher series, featuring the raising, fighting, and breeding of monsters.",52.11143227585121,19,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co5xuq.jpg
266774,"['Role-playing (RPG)', 'Adventure']","[126, 285, 416, 537, 577, 1295, 1375, 2228, 3463, 16953, 25963, 26332]",Moonring,[6],moonring,"A dark fantasy, turn-based, retro-fusion of classic turn-based RPGs and roguelikes, all presented with a unique neon aesthetic.",67.41573033707864,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co787x.jpg
14911,"['Shooter', 'Music', 'Indie']","[911, 1158, 1495, 2152, 2543, 4134, 4135, 4256, 4484, 4544, 4963, 5311, 5328, 5523, 5720, 5850, 11583, 11987]",Everyday Shooter,"[9, 6, 38]",everyday-shooter,"Everyday Shooter is an album of games exploring the expressive power of abstract shooters. Dissolute sounds of destruction are replaced with guitar riffs harmonizing over an all-guitar soundtrack, while modulating shapes celebrate the flowing beauty of geometry.

Play through different levels each with a completely unique musical, graphical, and gameplay style. Shoot to trigger musical sounds and riffs that combine to form the final soundscape of the game. Use points earned in the game to unlock extra lives, shuffle mode, and different visual filters.",81.66666666666666,6,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co25c1.jpg
28005,"['Platform', 'Puzzle']","[126, 288, 558, 1375, 1495, 1705, 2385, 2951, 3014, 3403, 4465, 4527, 4541, 4990, 5255, 6048, 9452]",Tower of Heaven,"[82, 6]",tower-of-heaven,"Tower of Heaven is a retro-style platformer with black and green color palette reminiscent of GameBoy games and a chiptune soundtrack.

You play as a lone traveler trying to ascend the Tower of Heaven despite the will of a spiteful deity residing at the top of the world. There are no enemies, but the levels are full of obstacles like spikes or buzz-saws which you need to overcome by careful jumping. Each level is timed. To make things harder as you ascend the deity introduces new rules, like ""you can't touch golden blocks"" or ""you can't go left"".

Browser version features some additions to the original Windows game:

- A new secret area;
- Extended ending for finding all secrets;
- Additional music, sounds, and graphics;
- Various gameplay / graphical fixes;
- Level creator that lets the players make and import custom levels.",84.32765544938374,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2wjb.jpg
13483,['Puzzle'],"[575, 896, 1286, 4142, 5782]",Star Wars: Pit Droids,"[6, 39]",star-wars-pit-droids,"The pit droids go through 300 different puzzles, each randomly selected for eight levels. At first, your droids start at the Transport Ship, ending at the final level, the Arena. In each puzzle, you need to get 48 droids into the portal; if you get only a few number of droids, you advance with only that number. With each puzzle you complete, you gain points. Each level you unlock, you get a humorous pit droids clip. The levels are located in Tatooine.

There are many different numbers of different types of obstacles and restriction. With different types of arrows, you can also make your own puzzles.
Depending on the puzzles, there are certain factors:
Different tools- wrench, ladder, gas tank, cases, or nothing. Sometimes there are obstacles which give your droids tools;
Different colored heads, body, or same colored head and body. Sometimes there are painting obstacles that paint the body or head;
Square or Hexagonal grid;
Space between droids- if you have space, you can cross droid paths, with out it, they crash when approaching each other;
Crashing or Falling- when approaching the end of the stage or an obstacle of some sort, they either crash or fall. On some puzzles, they just wait.
You must complete each puzzle with logic, problem solving, critical thinking, and visual thinking.

Other game modes include creating a puzzle, or playing a scenario that has already been installed into the game.",69.52094062872948,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2ea3.jpg
508,"['Racing', 'Sport']","[1158, 1678, 3224, 4205, 4210, 4239, 4347, 5666, 6230, 6765, 8281, 9952, 11782]",TrackMania 2: Canyon,[6],trackmania-2-canyon,"TrackMania² Canyon will let you experience the fun and adrenaline of racing stunning cars on sensational tracks in a major enhanced sequel to Nadeo Studio's online racing phenomenon TrackMania, already enjoyed by millions of players.

TrackMania² Canyon goes far beyond traditional driving games with racing in a fully customizable world of tracks generated and powered by players themselves! With loops, wall rides, ramps and a multitude of other stunts, you’re in for the ride of your life.",73.75471601702273,20,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6k81.jpg
